Date,Close,High,Low,Open,Volume,log_return,pct_return,overnight_gap,intraday_range
2016-05-02,256.93817138671875,259.77732503446725,256.5588449012969,259.2600692987792,3862716,,,,0.01252628255194603
2016-05-03,257.0186462402344,260.92680096839536,255.90367829801983,257.91522852574974,4695296,0.0003131580374586136,0.00031320707655568825,0.003802693596508931,0.019543806427493336
2016-05-04,259.16815185546875,260.8118815341348,256.15657910921965,256.9037264119838,5292328,0.00832845027360185,0.008363228297550318,-0.00044712642421723106,0.01796247876749638
2016-05-05,260.3061218261719,260.8693447005984,258.099141271294,259.31757728334435,5214248,0.004381244071794683,0.0043908557535177195,0.0005765578324567036,0.01064209865626704
2016-05-06,257.39794921875,260.29457566925527,256.8462041655778,260.2371028108606,2733152,-0.011235002235524209,-0.011172125292404411,-0.00026514557101866806,0.013397043426895718
2016-05-09,262.3981018066406,263.21419960134745,257.248527808962,257.47841925472517,6953180,0.019239495238009715,0.01942576700034704,0.0003126288931959602,0.02273519416227136
2016-05-10,263.2027587890625,263.80047101931,261.17970255738294,262.8809051072601,5453000,0.0030618580424178663,0.0030665503175584252,0.001839964913218978,0.009957222614172607
2016-05-11,261.8004150390625,263.2257309157953,259.7083802294804,260.85783756972404,6147372,-0.005342242314314703,-0.0053279979148086465,-0.008909181765901398,0.01343523724280607
2016-05-12,264.16827392578125,264.83496477956436,260.35208126116027,262.99583307970624,4221688,0.00900386252317269,0.009044519224178593,0.004566142649030482,0.01696980281463917
2016-05-13,262.2831115722656,263.91533494759875,259.77728962612076,263.91533494759875,5045316,-0.007161802449985248,-0.007136217856521521,-0.000957491883577067,0.01577701780595909
2016-05-16,267.3177795410156,268.0304373974539,260.3635634320077,263.22570065500986,4518768,0.019013637361323714,0.019195547660577628,0.003593784887993169,0.02868074835355215
2016-05-17,265.1683044433594,268.8006008890089,264.6740602339493,267.8350679416456,4295424,-0.00807340074225482,-0.008040898369524485,0.001935106604275119,0.015561967949834657
2016-05-18,262.2257385253906,264.60510987826143,260.1222257404456,264.60510987826143,4162644,-0.011159005271278045,-0.011096974520185543,-0.0021239135886930425,0.017095515348817647
2016-05-19,261.9153137207031,262.6969221213163,260.23709508026553,262.09921002435163,3855796,-0.0011845087869101758,-0.0011838075332847309,-0.000482517474259068,0.009391688504605016
2016-05-20,262.2831115722656,264.03028065097317,260.6048930778332,262.0646978981048,2016632,0.0014032774391193107,0.001404262493619246,0.0005703529712697713,0.01305988613832725
2016-05-23,261.3291015625,264.3636574282708,260.51297570302614,262.5245258580047,3463532,-0.0036439603259118994,-0.003637329159497882,0.0009204339703457473,0.014734990103364867
2016-05-24,262.06475830078125,262.9153735395575,261.0532583282811,261.708443375944,3259468,0.0028111037562494425,0.00281505861338327,0.0014515865671901687,0.00710555369348502
2016-05-25,269.7316589355469,270.3408488489972,263.5245895686499,263.5245895686499,5767348,0.028835966695161273,0.029255748405384807,0.005570498213243727,0.02527051999474809
2016-05-26,272.0190734863281,273.31796586434496,268.11091861688584,270.3753439139487,13705560,0.008444577947024277,0.008480333972690435,0.002386390166219408,0.01914221374524616
2016-05-27,272.8351745605469,273.5708159496973,270.51324854626796,272.0190487163692,5775184,0.002995669713337987,0.0030001612157530833,-9.105964013253713e-08,0.011206646680927933
2016-05-30,271.2144470214844,274.72029174882294,270.8351205039748,272.88116008857975,3814532,-0.0059580312867323825,-0.005940317415718099,0.00016854691887488828,0.01432508956479146
2016-05-31,271.70867919921875,272.62824489373315,270.6741677928901,272.62824489373315,5515640,0.001820634599577482,0.001822292961020766,0.005212841306115172,0.007191809649224741
2016-06-01,270.1569519042969,271.9500884351139,269.2028967430501,271.9500884351139,5675632,-0.00572736651889151,-0.005710996422694792,0.0008884855522710744,0.010168872844838098
2016-06-02,270.1109619140625,271.409854286285,269.20290186479434,270.05348904859176,7910616,-0.00017024883088249718,-0.00017023433937268795,-0.0003829731383028394,0.00817054001011929
2016-06-03,269.37530517578125,272.42136687288314,268.7546094890874,271.2948931609933,4524420,-0.0027272508648934347,-0.0027235352947848623,0.004383129209348683,0.013612076954875306
2016-06-06,269.225830078125,271.8236142887797,268.9844609304979,270.35230362246864,5547308,-0.0005550493369209061,-0.0005548953255336553,0.0036269042778433146,0.010545620223207888
2016-06-07,269.8236083984375,271.2719358915023,268.43278183607003,270.5707556794946,5628504,0.0022178988518936214,0.002220360208896155,0.004995529593053237,0.010522259606134338
