Date,Close,High,Low,Open,Volume,log_return,pct_return,overnight_gap,intraday_range
2016-05-02,734.9357299804688,737.5302608831663,727.3222295906656,737.5302608831663,787156,,,,0.013889692494297353
2016-05-03,723.9197387695312,739.2317896483228,721.3677302897327,734.9359190914776,1305303,-0.015102524998725884,-0.014989053820026244,2.573163898469954e-07,0.024676850763807334
2016-05-04,725.9611206054688,728.0877936188189,717.9648093069814,723.0688245390215,568460,0.002815932318385202,0.0028199007798948017,-0.001175426203954655,0.01394425131664724
2016-05-05,723.1965942382812,733.1919594541517,720.34682066259,730.7249974836415,760873,-0.0038153607332938664,-0.00380809149239536,0.006562165304664695,0.01776161405335592
2016-05-06,725.9611206054688,728.5981743737317,720.3041496216664,721.3674861283415,411253,0.0038153607332939423,0.0038226484875794053,-0.002529199009663862,0.011424888353728757
2016-05-09,719.2408447265625,739.8270507847272,713.8816388815219,723.9195255615667,3215773,-0.009300187071956425,-0.009257074088625306,-0.0028122649904436785,0.036073329390892916
2016-05-10,733.65966796875,738.2958255310928,719.3258606782176,722.0480125247909,1523285,0.01984898003613638,0.020047280890546748,0.0039029593755838983,0.025856627645072017
2016-05-11,733.7448120117188,737.3601566238368,724.0046379078655,727.3222690261031,697299,0.00011604713523224676,0.0001160538689615187,-0.008638063695382076,0.0182018577812555
2016-05-12,725.6209106445312,733.2769343207339,722.5159469408891,730.2145456185463,730642,-0.011133583800894586,-0.011071834831668625,-0.004811299971571198,0.014830040344739174
2016-05-13,707.586669921875,725.5783452807808,699.2075985995032,725.5783452807808,2369627,-0.025167593133239515,-0.02485352951948061,-5.866060793732153e-05,0.03726857472341762
2016-05-16,719.8789672851562,721.7929734020149,694.9968877659943,708.6075979303222,1940183,0.017222973215669013,0.017372143775176596,0.0014428310365992435,0.03722304283604141
2016-05-17,709.5009155273438,723.3668185684772,706.9063838288483,723.0691049994238,1434067,-0.01452130990358904,-0.014416384183233877,0.004431491763536744,0.023200019026606223
2016-05-18,702.2274780273438,709.9260244889243,700.1008048655408,709.2029763822038,1428456,-0.01030439267383335,-0.010251484305124459,-0.0004199277810917113,0.013991505503293552
