Date,Close,High,Low,Open,Volume,log_return,pct_return,overnight_gap,intraday_range
2016-05-02,745.8947143554688,749.8915970503648,739.187369699751,747.6864165235207,1083227,,,,0.01435085561621571
2016-05-03,733.44482421875,747.5486264679076,716.6764333111494,742.5870540391828,5809209,-0.016832084523706943,-0.016691216464078007,-0.0044344868687588145,0.04209204583268098
2016-05-04,738.9117431640625,740.9331493195018,723.1540283633335,734.1338893639526,2523074,0.007426114285302138,0.007453756253765542,0.0009394914551841578,0.024061223983309673
2016-05-05,744.6544799804688,760.7796904645155,741.0251453618741,758.5285799228494,3065087,0.007741839103476384,0.007771884625646264,0.026548281226099476,0.026528471437060993
2016-05-06,739.0955810546875,748.8350078039106,737.1201043075918,744.194998419423,1464262,-0.007493074583083685,-0.007465071486479236,-0.000617039947248862,0.015850322741209837
2016-05-09,739.9224853515625,745.8947891236837,731.3775080936196,739.6468517780952,2556690,0.001118180232973985,0.001118805629571007,0.0007458720327092675,0.01962000252386777
2016-05-10,737.0282592773438,745.1597582516348,735.3284160697841,740.5656783610575,2156929,-0.003919196072551464,-0.003911526047006952,0.0008692707982639621,0.013339165843505536
2016-05-11,731.6531372070312,740.5656632286517,727.7022397978811,734.1339515132664,2268518,-0.00731968973273327,-0.007292966046624549,-0.003926997001329629,0.017581313844801705
2016-05-12,738.3145141601562,740.2899908010818,730.550508495223,730.550508495223,1962391,0.009063359382746841,0.00910455599022475,-0.0015070374959607058,0.013191508657983814
2016-05-13,730.504638671875,739.9684321144914,728.1616691228893,739.9684321144914,2454738,-0.010634323597832196,-0.0105779790841104,0.002240126562074312,0.01616247504337262
2016-05-16,733.0772705078125,736.8903790659315,727.4265861617729,734.9608880365665,2035038,0.0035155319553898325,0.0035217186856126848,0.0061002341789278755,0.012909679899914095
2016-05-17,734.9608764648438,737.4416345835187,731.8368799064092,735.9715515442984,2505291,0.0025661553748699676,0.0025694507698028612,0.003948125460882237,0.007625922490008423
2016-05-18,730.7344360351562,734.1799964239302,726.783538005379,734.0881372455966,2244494,-0.005767163349682951,-0.005750565186567025,-0.0011874635061460768,0.010121951359899193
2016-05-19,728.1616821289062,732.9395365588907,725.8646421221905,732.2963541409947,3114189,-0.003526990772315313,-0.0035207782463481108,0.0021374633913698753,0.009716103731269608
2016-05-20,727.1050415039062,733.1233313528445,725.8646622978342,733.1233313528445,2460489,-0.0014521610279753516,-0.0014511071523438668,0.006813938917291027,0.009982971703781368
2016-05-23,720.8570556640625,729.2642441937958,716.0332718375117,728.6210618009071,2403975,-0.008630094158422459,-0.00859296179121627,0.002085008644507823,0.018354502119834987
2016-05-24,709.6013793945312,723.1079818859223,708.406930157619,722.1891661529033,2249441,-0.0157374842903423,-0.01561429714960949,0.0018479537355900375,0.020717338149549618
2016-05-25,721.6840209960938,725.7727633134158,708.5908933121341,715.1144643226377,1556315,0.016884024151150492,0.017027364873320794,0.007769270308931014,0.023808023319633272
2016-05-26,716.0791625976562,724.0269427130199,711.2094494527838,717.6870904526661,1900809,-0.007796675912671509,-0.007766360672225359,-0.005538338701071624,0.0178995478848166
2016-05-27,757.977294921875,760.7796725964619,725.9565226385773,730.4587436161681,3675225,0.05686270812850323,0.058510475534895745,0.02008099351243285,0.04594220722861332
2016-05-30,746.1702880859375,773.642902913589,742.6328696911024,763.5359291225562,4888391,-0.01569958889856977,-0.015576992760916952,0.007333510169660386,0.04155892256448981
2016-05-31,700.8267822265625,734.1338564392311,694.6247753042036,727.7021455567847,15706495,-0.06269308682681281,-0.06076830796317201,-0.024750573460284746,0.05637495902982634
2016-06-01,693.2925415039062,708.7746234102905,691.3630505031454,704.7777405086098,4921709,-0.010808707612357785,-0.010750503424996949,0.00563756748778191,0.02511432312451469
2016-06-02,686.1257934570312,696.9218805988057,684.1043872017055,693.7978840151138,4900285,-0.010391064625511452,-0.010337264023248749,0.0007289022756704871,0.01868096713362063
2016-06-03,677.4888305664062,690.8576457717194,675.3755653710869,690.8576457717194,5944789,-0.012667916932457769,-0.012588016618800824,0.006896479275100243,0.022852155935454938
2016-06-06,665.5902709960938,689.1119359788079,663.2472455497075,688.1012609047348,6330743,-0.017718793861826385,-0.017562739093963886,0.015664362066982167,0.03885977838947737
2016-06-07,678.8212890625,681.6696524762004,652.4972427796074,668.8980869014075,7369626,0.019683623151940777,0.01987862299520282,0.0049697479807861746,0.042975095458308604
2016-06-08,678.086181640625,684.4719638084049,674.7784666012377,683.5990774263212,3384926,-0.0010835042324749233,-0.0010829174537089203,0.007038359640163371,0.014295376413236784
2016-06-09,682.4047241210938,684.7476939444036,672.1139726539164,678.0862772639649,3948805,0.006348527530236445,0.006368722143872629,1.4101944930535005e-07,0.01851353140434197
2016-06-10,681.2101440429688,686.3554907517829,678.4536962889455,685.2988300140447,2785032,-0.0017520788480765792,-0.001750544853955316,0.004241040237050583,0.011599642976454256
2016-06-13,685.8501586914062,687.2743121596797,673.6299181003036,678.5455608688816,2918950,0.0067883361946540315,0.00681142917352795,-0.0039115435925145235,0.019894132685497067
