Date,Close,High,Low,Open,Volume,log_return,pct_return,overnight_gap,intraday_range
2016-05-02,68.4660415649414,68.91496092527699,65.51774454163657,66.72132770120142,7833700,,,,0.0496189980607844
2016-05-03,67.8035888671875,69.16489844434369,67.36194896161032,68.91496067894018,9893900,-0.009722752079409007,-0.009675638938838826,0.006556814206542975,0.026590767728607318
2016-05-04,67.49976348876953,68.32965800614147,67.10762838763898,67.75504045525248,8851300,-0.004491032687534283,-0.004480963080185862,-0.0007160153724327473,0.018104205931118677
2016-05-05,69.45366668701172,69.73029332915941,67.5706356987822,67.9103558756936,9150400,0.028535769873707907,0.02894681547391298,0.006082871490244244,0.031094940460228874
2016-05-06,70.51115417480469,70.6620898671515,69.04161577835798,70.1136798174785,6698600,0.015111048672995004,0.015225797833805732,0.009502927087220385,0.022981811994967294
2016-05-09,71.61962127685547,72.31216897051743,70.23986514196021,70.85621925970165,8606200,0.015598164055026474,0.015720450402822328,0.004893765942924512,0.02893486158697279
2016-05-10,71.94624328613281,72.42864956956677,71.28815263648625,72.0695126319419,7833900,0.004550142525839178,0.004560510143089669,0.006281677382058739,0.015852070670941493
2016-05-11,72.63103485107422,72.7678930246956,70.61794375796482,71.7967783493974,8210500,0.009473088646055353,0.009518100371383786,-0.0020774529691701257,0.029600972520068315
2016-05-12,74.44902038574219,74.69021982674668,72.34711732667267,72.99161177111904,9471200,0.02472229325201042,0.025030423129666968,0.004964502031179414,0.0314725766428317
2016-05-13,74.02192687988281,75.80643661705469,73.67104695670922,74.88433821948328,16253100,-0.005753242527021023,-0.005736724320165365,0.005847193576028079,0.0288480690837813
2016-05-16,75.42887878417969,76.27284362171294,73.92197274273958,74.15638150112822,12775000,0.01882885093202924,0.01900723155423889,0.001816416120369216,0.031166721776413577
2016-05-17,75.30561065673828,75.94234435868195,75.02995412787617,75.94234435868195,6229000,-0.0016355666891888802,-0.0016342298789049359,0.006807281014628525,0.01211583337348774
2016-05-18,75.15174102783203,75.90349429824592,74.59314128696752,75.07117831464844,7226700,-0.0020453594434065208,-0.002043269121176472,-0.003113079358169568,0.017436096534252113
2016-05-19,75.10954284667969,75.90351417851285,74.79311250970358,75.32016563264446,7909300,-0.0005616640717236407,-0.0005615063679857979,0.0022411271183997486,0.01478376284456857
2016-05-20,75.42304992675781,76.12869767215379,74.44416723439129,75.18524214151606,7481400,0.004165311014393129,0.004173997979432409,0.0010078518916150643,0.022334424813082024
2016-05-23,74.28935241699219,76.04910636116755,72.82320552393627,75.71909464239015,10553200,-0.015145294077924493,-0.015031180930319632,0.003925122570882756,0.043423461536237856
2016-05-24,74.01612091064453,75.17553853822457,70.03555616320678,75.17553853822457,43044900,-0.003684716542938906,-0.0036779363052458214,0.011928844341759094,0.0694440928784015
2016-05-25,71.21778869628906,73.76813003531217,70.4194481471627,73.76813003531217,20068600,-0.038540291169298094,-0.037807063919679584,-0.0033504981385304978,0.047020301380460594
2016-05-26,72.39321899414062,72.99160773729442,71.63272729216453,71.72978912319623,16384900,0.01637000625052573,0.016504728935971658,0.007189221067935841,0.01877082500282063
2016-05-27,74.42717742919922,75.1250643566867,72.47960184764237,73.21485613579138,13854900,0.02770852846114349,0.02809598002850544,0.011349642315494438,0.03554430787813901
2016-05-30,74.18986511230469,74.93288026708933,73.37404802413002,74.73875658873656,7632500,-0.0031936111032073618,-0.003188516951624032,0.004186362701094542,0.021011390714885846
2016-05-31,73.65940856933594,75.2240687248713,72.50629295719028,74.42911994227877,154592300,-0.007175670273773715,-0.007149986621026616,0.0032248991100322848,0.03689651899828607
2016-06-01,74.17967224121094,74.92317611742214,72.6033634535077,73.0692632241071,9970900,0.007038271838871351,0.007063098685964553,-0.008011812159383918,0.03127288910594111
2016-06-02,77.30656433105469,77.65065361214526,73.6710590955915,74.3679685576415,15882300,0.04128871855623797,0.042152951008950224,0.002538381617787162,0.05147809310877788
2016-06-03,76.67565155029297,78.57275242901308,76.50530643547839,77.65065387636857,13053400,-0.008194664659971507,-0.008161179923349304,0.00445097448439646,0.02696352690499949
2016-06-06,75.45797729492188,77.15610369427814,75.23376575254794,77.15561494170039,8372800,-0.016008298342801416,-0.015880846536692306,0.006259658466581229,0.025475609215138265
2016-06-07,74.61499786376953,76.2335319737169,74.25343936858019,75.70938916012098,14258800,-0.011234378426453868,-0.011171508452414769,0.0033318129402869906,0.02653746112479846
2016-06-08,75.20417022705078,76.26944365324923,74.37622323887759,75.10758974138163,9940800,0.007865153811775695,0.007896165384296383,0.006601781032165453,0.025174407332143572
2016-06-09,74.92269897460938,75.61039629000946,74.64170317820755,75.61039629000946,3101200,-0.003749782883624443,-0.0037427612270916066,0.0054016427776841765,0.012929234064701714
2016-06-10,73.72589874267578,75.19301581702604,73.5254657098346,75.19301581702604,6892400,-0.016102756580774445,-0.015973800307690134,0.003607943201676036,0.02261824047763259
2016-06-13,72.80331420898438,73.36968232306718,72.31217698454692,73.28281023266165,9882200,-0.012592666085664936,-0.012513710235143916,-0.006009943826668555,0.014525510960732544
2016-06-14,72.71886444091797,73.20515112069916,72.02097748111687,72.80719537603652,7466700,-0.0011606447667298968,-0.0011599714791004079,5.331030728905508e-05,0.016284270232855346
2016-06-15,74.26509094238281,74.62131019908537,72.6999418917807,72.70043064447684,4862300,0.021040167798223316,0.02126307270269745,-0.00025349400850596063,0.025871755934364006
2016-06-16,73.73171997070312,74.34467502388215,73.37452324970943,74.01077551205702,5810900,-0.007207902354249471,-0.007181987726824324,-0.0034244276429028437,0.013157861698577009
2016-06-17,73.09012603759766,74.25197248297003,72.55482342913082,73.93748979097212,6411800,-0.008739816785091977,-0.008701735607963612,0.0027907909967481996,0.02321994975034242
2016-06-20,73.18428039550781,73.76811764315417,72.26363333434735,73.08867741647288,5460400,0.0012873663029603177,0.0012881953146683944,-1.9819655585691217e-05,0.02055747901975916
2016-06-21,73.82685089111328,74.59316328949618,73.04015158080695,73.57205522146222,4583500,0.008741849437875572,0.00878017098935513,0.005298608169114573,0.02103586554138348
2016-06-22,73.7588882446289,74.20294958314952,73.38034196759236,73.38034196759236,3036900,-0.000920992118701138,-0.000920568135631461,-0.006048055932650796,0.011152657464533604
2016-06-23,74.70867156982422,75.12749560666134,73.5254679321892,73.5254679321892,3073000,0.012794664144086716,0.012876866067249582,-0.00316463978775741,0.02144366431378522
2016-06-24,73.6526107788086,74.03892531954158,71.98603828294037,73.70988370341666,7542600,-0.014236579936789678,-0.014135719038031791,-0.013369102212907998,0.027872563034681514
2016-06-27,74.696044921875,74.85523017814076,73.10323706995152,73.10323706995152,6817400,0.014067553840749656,0.014166967498274063,-0.007458984862151577,0.023454964851507984
2016-06-28,74.70623779296875,75.3691789497595,74.2631464726741,75.3691789497595,6163300,0.00013644866630336129,0.00013645797584604935,0.00901164216376564,0.014805088701568972
2016-06-29,74.60091400146484,75.15368577177651,74.45725776766116,74.73874223093823,1971000,-0.0014108340787196637,-0.0014098393201888992,0.00043509670584078116,0.009335381656338317
2016-06-30,77.6186294555664,77.89331587230184,74.54511557419059,74.88386561994439,13410000,0.0396547095155803,0.04045145417443963,0.0037928706674289245,0.04313655525221511
2016-07-01,79.27355194091797,79.98017723589979,77.60212145046864,78.13597267310558,11114200,0.021097085300323143,0.021321202100056835,0.0066651939253235155,0.029998098069372398
2016-07-04,79.63414764404297,80.38638244952885,78.62128917499861,79.35411457484186,4235200,0.004538437382348431,0.004548751686990649,0.0010162611861258926,0.02216503003736591
2016-07-05,79.30072784423828,79.78604443424058,78.72805782260043,79.63414602887364,4760300,-0.004195684400929596,-0.004186894814207642,-2.028237097141891e-08,0.01334144894253976
2016-07-07,78.57906341552734,79.591433125578,78.43152675539524,79.01925184857319,4457900,-0.009142011768834196,-0.009100350631439658,-0.0035494755636790963,0.014761010373070546
2016-07-08,79.66763305664062,79.96998582564186,78.31165542245229,78.6212876440957,5548200,0.013758098414403402,0.013853176581615667,0.0005373470582752516,0.020815610299487086
2016-07-11,83.15901947021484,84.59070225351013,80.07774421722505,80.55820301059082,26266600,0.04289127842993053,0.04382440245327701,0.011178566750150968,0.05426901453427425
2016-07-12,83.73798370361328,84.54215220288224,83.18326421024595,84.25096667932404,9689300,0.006938010207545739,0.006962133958371197,0.013130833144326542,0.016227856613385924
2016-07-13,83.23470306396484,84.97893539938251,82.73239863064278,83.86173569381417,11805700,-0.0060283172477801,-0.00601018340051962,0.0014778477427746701,0.026990386053438488
2016-07-14,84.22410583496094,84.72973333321474,83.29979389551642,83.73548007337942,9246500,0.01181680785350728,0.011886902152288048,0.006016444956014752,0.016977793038258217
2016-07-15,84.51457214355469,85.33979381435823,84.12600016476301,84.51359383953972,7148000,0.003442798046993607,0.0034487312832138795,0.0034371157961123875,0.01436194515110948
2016-07-18,85.49230194091797,85.83521227702347,84.99978522362836,85.38835715264358,7276700,0.011502365212405054,0.011568771781776732,0.010338868042835243,0.009771956473606888
2016-07-19,83.96084594726562,85.77693381349238,83.54265065694686,85.58167324002025,8582700,-0.018075765610154153,-0.017913378852644546,0.0010453724729981547,0.026611012923200308
2016-07-20,83.93218994140625,85.02892790684066,83.42024795625703,84.18379191769067,6288900,-0.0003413602712699315,-0.0003413020144815704,0.002655356409403891,0.019166424130082488
2016-07-21,84.59032440185547,85.32958118699393,84.04486812675837,84.79578303275403,23674300,0.0078106810700876985,0.007841264012158788,0.010289176202249246,0.015187470544886344
2016-07-22,85.85269165039062,86.21309285699618,84.35086925788157,84.58206765469123,7320400,0.014813048498540867,0.014923305442572143,-9.760864759206524e-05,0.021690916887008763
2016-07-25,87.26953125,87.71978823935461,86.00522160070446,86.28207421193275,22901400,0.016368450101475092,0.016503147104333538,0.005001387298265019,0.019646795555008263
2016-07-26,95.66944122314453,97.04449921342776,86.4569239990397,88.39880533124517,95646500,0.0918975391042804,0.09625249331386243,0.012940072727217394,0.11066830828135628
2016-07-27,95.13613891601562,96.53693677330524,92.4350861669083,96.17119191092317,38403300,-0.005590022005371277,-0.0055744269048776385,0.005244628602024848,0.04311558838874019
2016-07-28,100.2200927734375,101.61117425558393,94.00927841092356,95.10262198645411,59563200,0.052059788230887916,0.053438723868223015,-0.00035230491738899177,0.07585201364606195
2016-07-29,100.76264190673828,101.78992037758697,99.5711862405889,100.93069526099268,28248400,0.005398975708612874,0.005413576442473422,0.007090419374901212,0.022019412105645602
2016-08-01,109.05472564697266,110.82661193229423,101.31926167303325,101.61117422435568,52960000,0.07908215545220318,0.08229323470804961,0.00842110033600314,0.08717962658525928
2016-08-02,106.31383514404297,114.33683770866688,104.91400843422402,109.77113845432699,40981800,-0.02545439763845946,-0.02513316581807179,0.0065692963152598465,0.08863220164784777
2016-08-03,97.19700622558594,106.37115423034281,96.55975244571302,106.37115423034281,54461400,-0.08965551790758035,-0.08575392756836198,0.0005391498314606079,0.1009434566519299
2016-08-04,96.8482666015625,100.2278618006626,94.45612834621701,98.35689269970464,38068700,-0.003594418914867356,-0.0035879667241400792,0.011933355965992511,0.05959562991654476
2016-08-05,98.06255340576172,99.68969515838448,95.34692996528905,99.08546649711953,26812600,0.012460083173628934,0.012538033429083884,0.023100050977277197,0.04428566300049321
2016-08-08,97.47631072998047,99.87573481564338,96.88034569057844,99.73633390003236,16569600,-0.005996193491953906,-0.005978252201485179,0.017068497975418827,0.030729405971903122
2016-08-09,98.88923645019531,99.66832212463429,96.2683305785895,98.11404175729248,14404700,0.014391018438112257,0.014495067669608508,0.006542420640832374,0.034381816141913116
2016-08-10,97.12610626220703,99.76546659157742,96.1711926587863,98.59975812996777,11447200,-0.0179902013386675,-0.017829343731218583,-0.002927298567760082,0.03700625991417615
2016-08-11,97.21351623535156,97.8760280240631,95.67574863565594,97.62734615946346,8901000,0.0008995590082514381,0.000899963732804876,0.005160712361960136,0.02263347190405442
2016-08-12,98.64248657226562,99.07574176486504,96.96386542405273,97.3466045642255,7975400,0.0145923093791479,0.014699296890512192,0.0013690311185919355,0.021409398872616135
2016-08-16,99.12043762207031,100.29974589621717,97.34126601691811,98.69786222430992,9063600,0.004833585287071296,0.0048452859048169206,0.0005613772925697895,0.02984732463126578
2016-08-17,99.17095184326172,99.57118191347384,98.44675494165239,99.08546883096909,3955200,0.000509494864303789,0.0005096246788578451,-0.0003527909272813267,0.011338269431946065
2016-08-18,98.44966125488281,99.99326171883982,97.8128966032134,99.41914557212941,6188300,-0.007299782952891252,-0.007273204249555798,0.00250268575882943,0.022147004751814477
2016-08-19,98.92129516601562,99.47403686934467,98.35786623372171,99.08546493633531,4067600,0.00477917133686137,0.004790609791046174,0.0064581601739230644,0.011283421165783769
2016-08-22,98.75662231445312,99.3963069809458,98.31899443171444,98.77362404800893,4942700,-0.0016660726878642439,-0.0016646855592229448,-0.0014928142394301251,0.010908762612405441
2016-08-23,97.53751373291016,99.46918989499653,96.31691638455332,99.46918989499653,6695400,-0.01242140270582095,-0.012344575512730493,0.007215390359084022,0.03231857559005627
2016-08-24,97.66329193115234,98.590027279492,97.40003185607058,98.39574503495516,4375400,0.0012887059069413946,0.001289536645219469,0.008798986863609408,0.012184674506572115
2016-08-25,99.95634460449219,100.46488474109799,97.39566388223906,97.72546345579073,12545300,0.02320777056957417,0.023479166306991983,0.0006365905081534105,0.030705613245494687
2016-08-26,101.81420135498047,103.1654540009441,100.51783748812626,100.59651683987153,9162400,0.01841606017597899,0.018586681594244592,0.006404518271575215,0.026004393076627712
2016-08-29,104.36612701416016,104.9883282499986,101.20462701683655,102.75744718229299,10646000,0.024755572023060654,0.025064535450042724,0.009264383698535808,0.03625411176414245
2016-08-30,104.69448852539062,106.27402698136363,103.99651311386904,105.61345687376183,13942300,0.003141306940098336,0.003146246015107046,0.011951481723878119,0.021753904141212223
2016-08-31,106.9646987915039,108.43981056167777,105.02135744983048,106.85687043568221,19100900,0.021452386335900034,0.02168414305364985,0.02065420960308873,0.031958703670175934
2016-09-01,108.4194107055664,109.38258054165246,106.85687409087407,107.15315935639995,12919100,0.013508276334097784,0.013599925307114846,0.0017618949711941465,0.02329570354922353
2016-09-02,108.21493530273438,109.57687521147973,107.62430652976194,109.08144578836463,10016000,-0.0018877474169900095,-0.001885966742498968,0.00610624129470791,0.018043430661908413
2016-09-06,109.43940734863281,109.7614323716529,108.56755331795358,108.80943894916892,7553400,0.011251647443292784,0.011315185306657982,0.0054937300916126355,0.010909041657143388
2016-09-07,110.67750549316406,114.04544308422602,109.7128829042178,109.72259183050144,25193400,0.011249578104709697,0.011313092555290671,0.002587591515061036,0.039145806193434794
2016-09-08,112.95742797851562,114.00656996620668,104.91402089567046,112.09285932515719,16049330,0.020390387517957693,0.020599691646396856,0.012788089374498494,0.08049536213117046
2016-09-09,112.05886840820312,115.00714296199142,111.18458337833248,113.75400232107573,7584160,-0.007986660176043396,-0.00795485154356923,0.007051987255867881,0.03411206661247275
2016-09-12,106.31288146972656,110.1451573797943,101.99974694168924,109.26601788959601,10346120,-0.05263788565540605,-0.051276503324532374,-0.02492306551261465,0.07661734237186046
